"source_id","lat_dec","long_dec"
"1422643","57.6356","-135.5408"
"1415581","57.6156","-135.5772"
"1423794","57.6775","-135.6597"
"1421899","57.6306","-135.6756"
"1424171","57.6617","-135.7647"
"1421533","57.6836","-135.7325"
"1424225","57.5367","-135.3231"
"1424874","57.4672","-135.3694"
"1424878","57.4947","-135.2439"
"1424331","57.4792","-135.1917"
"1424365","57.5100","-135.2914"
"1423242","57.4539","-135.3897"
"1420141","57.4717","-135.2781"
"1424650","57.4781","-135.2761"
"1421863","57.5308","-135.2150"
"1414486","57.4417","-135.1969"
"1424135","57.4222","-135.2156"
"1414487","57.4606","-135.1669"
"1424411","57.4444","-135.1583"
"1421865","57.4681","-135.0875"
"1423311","57.4578","-135.0228"
"1423310","57.4583","-135.0292"
"1423606","57.4533","-135.0250"
"1422436","57.4128","-135.0333"
"1421388","57.4128","-135.0183"
"1421803","57.4292","-134.9297"
"1424387","57.4250","-134.9811"
"1421835","57.4414","-134.8714"
"1406332","57.4347","-134.8486"
"1415225","57.4267","-134.8894"
"1424354","57.4672","-134.8739"
"1423783","57.4756","-134.8439"
"1414742","57.5064","-134.9222"
"1420994","57.5153","-134.9436"
"1421012","57.8736","-135.7764"
"1422018","57.4206","-135.8911"
"1423277","57.4222","-135.8631"
"1423053","57.5281","-136.0117"
"1423055","57.4647","-135.9056"
"1423056","57.5011","-136.0161"
"1424248","57.5275","-136.0289"
"1423670","57.5156","-136.0775"
"1423052","57.5181","-136.1192"
"1424112","57.5583","-136.1583"
"1420475","57.6022","-136.2183"
"1415741","57.6339","-136.2547"
"1423051","57.5706","-136.1033"
"1420492","57.5686","-136.1303"
"1424733","57.5608","-136.0867"
"1421438","57.5717","-136.0844"
"1423945","57.5794","-136.0922"
"1424711","57.5906","-136.1078"
"1422315","57.5842","-136.1153"
"1424904","57.6000","-136.1264"
"1422357","57.5911","-136.0986"
"1414804","57.5997","-136.1044"
"1415585","57.6114","-136.1028"
"1421516","57.6731","-136.1086"
"1414794","57.5136","-135.9422"
"1402266","57.5689","-135.9619"
"1421700","57.5908","-135.9528"
"1421840","57.5433","-135.9531"
"1415639","57.5175","-135.9228"
"1422778","57.4844","-135.8706"
"1421965","57.4703","-135.8331"
"1423092","57.6447","-136.0956"
"1415241","57.6100","-136.0989"
"1421686","57.6147","-136.1006"
"1423093","57.6194","-136.0931"
"1420122","57.6267","-136.0611"
"1414734","57.6158","-136.0231"
"1401367","57.5950","-136.0594"
"1424047","57.6333","-136.1611"
"1422070","57.6425","-136.1586"
"1896710","57.6375","-136.1764"
"1421550","57.6556","-136.1622"
"1421952","57.6892","-136.1203"
"1421466","57.6925","-136.1247"
"1424579","57.6936","-136.1283"
"1423082","57.6886","-136.1108"
"1415115","57.7014","-136.1478"
"1423482","57.7131","-136.1678"
"1423732","57.7181","-136.1692"
"1420465","57.7100","-136.1303"
"1423176","57.6669","-136.2342"
"1423177","57.6478","-136.1972"
"1424513","57.6606","-136.2275"
"1422798","57.6564","-136.2317"
"1415199","57.6322","-136.2033"
"1423850","57.6342","-136.2169"
"1422137","57.6208","-136.1814"
"1421659","57.6664","-136.2528"
"1420848","57.6811","-136.2550"
"1421709","57.6806","-136.2517"
"1421708","57.6786","-136.2458"
"1424625","57.7233","-136.2261"
"1422613","57.7100","-136.2514"
"1422591","57.7506","-136.2917"
"1422542","57.6828","-136.1961"
"1423483","57.7294","-136.1356"
"1414898","57.6933","-136.2389"
"1422730","57.7242","-136.2669"
"1424198","57.7283","-136.2667"
"1414687","57.7256","-136.2469"
"1421464","57.7408","-136.1850"
"1423382","57.7253","-136.1964"
"1424274","57.7631","-136.2064"
"1422237","57.7822","-136.2414"
"1420201","57.7894","-136.2486"
"1421559","57.7650","-136.2997"
"1423987","57.8258","-136.3150"
"1421532","57.7958","-136.2681"
"1420845","57.7539","-136.3175"
"1423328","57.7786","-136.2964"
"1424502","57.7797","-136.3061"
"1421153","57.7783","-136.3192"
"1414610","57.7808","-136.3106"
"1422249","57.7833","-136.3189"
"1423682","57.7822","-136.3222"
"1414811","57.7825","-136.3244"
"1422367","57.7875","-136.3214"
"1421375","57.7856","-136.3172"
"1421976","57.7908","-136.3181"
"1423737","57.7964","-136.3161"
"1424484","57.7878","-136.3236"
"1894305","57.7867","-136.3292"
"1415664","57.7956","-136.3272"
"1424302","57.7936","-136.3292"
"1414761","57.7903","-136.3447"
"1420389","57.8000","-136.3411"
"1415742","57.8061","-136.3392"
"1424547","57.7994","-136.4369"
"1420377","57.8031","-136.3931"
"1424543","57.8022","-136.3822"
"1415802","57.8019","-136.3822"
"1422790","57.8192","-136.3797"
"1424533","57.8317","-136.3603"
"1422727","57.8389","-136.3811"
"1415897","57.8383","-136.3725"
"1423324","57.9194","-136.3764"
"1424493","57.8519","-136.4550"
"1414980","57.8317","-136.4669"
"1424497","57.8264","-136.4183"
"1415303","57.8144","-136.4281"
"1415522","57.8233","-136.4281"
"1421786","57.8456","-136.4331"
"1423477","57.8322","-136.4208"
"1893806","57.8417","-136.4208"
"1420822","57.8408","-136.4189"
"1423424","57.8608","-136.4111"
"1414968","57.9192","-136.3169"
"1421113","57.8978","-136.3053"
"1420562","57.9875","-136.3767"
"1408783","58.0022","-136.3481"
"1406378","58.0100","-136.3372"
"1422895","57.9967","-136.3158"
"1415856","57.9878","-136.4750"
"1894603","57.8556","-136.4833"
"1402974","57.8628","-136.4614"
"1414959","57.8858","-136.4811"
"1424482","57.9036","-136.5203"
"1415159","57.9169","-136.5208"
"1420844","57.9172","-136.5614"
"1415163","57.9292","-136.5456"
"1415727","57.9061","-136.5447"
"1419931","57.9403","-136.5483"
"1400859","58.1778","-136.5100"
"1399920","58.2114","-136.6483"
"1401191","58.2306","-136.6297"
"1419548","58.2069","-136.6625"
"1402908","58.2792","-136.7294"
"1423321","57.9861","-136.2858"
"1400613","58.1206","-136.4428"
"1406447","58.0719","-136.4381"
"1406448","58.0736","-136.4389"
"1398645","58.0306","-136.3303"
"1424201","57.9608","-136.2275"
"1414855","57.8592","-136.0567"
"1408209","58.1581","-136.3378"
"1895508","58.1500","-136.3667"
"1410903","58.1661","-136.3953"
"1416421","58.2017","-136.3928"
"1402824","58.1953","-136.3906"
"1894459","58.1931","-136.4000"
"1408114","58.2225","-136.3522"
"1401786","58.2011","-136.3536"
"1893275","58.1667","-136.3583"
"1416424","58.2486","-136.3286"
"1409954","58.2331","-136.2864"
"1409967","58.2183","-136.3200"
"1400919","58.2336","-136.3361"
"1401557","58.2567","-136.2936"
"1407213","58.2900","-136.3603"
"1408140","58.3003","-136.3764"
"1403863","58.2667","-136.3406"
"1403679","58.2781","-135.6467"
"1408102","58.3161","-136.2817"
"1401480","58.3575","-136.3461"
"1401481","58.3744","-136.3122"
"1403694","58.1519","-136.1967"
"1403049","58.2147","-136.1564"
"1896585","58.2028","-136.2389"
"1405284","58.2844","-136.0847"
"1412072","58.2711","-136.0536"
"1407224","58.3175","-136.1286"
"1409963","58.2439","-136.0856"
"1406663","58.1911","-135.9881"
"1402793","58.2136","-136.0461"
"1408442","58.2167","-136.0356"
"1408090","58.2858","-135.7817"
"1408030","58.2678","-135.7644"
"1402239","58.2069","-135.5886"
"1401543","58.2294","-135.6406"
"1399589","58.2092","-135.5803"
"1403207","58.2164","-135.5961"
"1408077","58.3556","-135.6481"
"1410820","58.3417","-135.6581"
"1407132","58.3414","-135.5358"
"1403078","58.4133","-135.7369"
"1409017","58.4014","-135.7325"
"1408078","58.3092","-135.6519"
"1893836","58.3833","-136.0375"
"1408107","58.3825","-135.9128"
"1398244","58.3767","-135.9256"
"1422168","58.7608","-136.3486"
"1398642","58.4564","-135.8992"
"1405298","58.4681","-135.9050"
"1420317","58.5211","-135.9183"
"1398759","58.4986","-135.9944"
"1877205","58.5333","-136.0000"
"1415031","58.5172","-136.0042"
"1408915","58.4672","-136.0706"
"1420372","58.5192","-136.1672"
"1415775","58.5883","-136.1186"
"1422867","58.6056","-136.1136"
"1415713","58.6139","-136.1972"
"1422046","58.6289","-136.1811"
"1421542","58.6564","-136.2278"
"1895575","58.6500","-136.0500"
"1423986","58.6719","-136.0614"
"1414893","58.6436","-136.0436"
"1423271","58.6561","-135.9878"
"1420319","58.5917","-135.8914"
"1420321","58.6039","-135.8325"
"1414935","58.6975","-135.9606"
"1415045","58.7233","-136.0525"
"1419680","58.7319","-135.9897"
"1424672","58.7286","-135.9997"
"1896751","58.7083","-136.0083"
"1423834","58.9050","-136.0892"
"1415338","58.7578","-136.1800"
"1414570","58.7628","-136.1572"
"1414569","58.7581","-136.1683"
"1400013","58.7764","-136.1261"
"1422105","58.7897","-136.0706"
"1420011","58.8561","-135.9992"
"1422705","58.9069","-136.1269"
"1415588","58.9319","-136.2728"
"1414563","58.9594","-136.1228"
"1422224","58.9600","-136.1056"
"1423392","58.7225","-136.2936"
"1422124","58.6939","-136.3100"
"1422123","58.6297","-136.4314"
"1414608","58.6392","-136.3303"
"1415489","58.6108","-136.3722"
"1422681","58.7517","-136.4781"
"1415317","58.8256","-136.3369"
"1424947","58.9275","-136.8286"
"1422712","58.8767","-136.7950"
"1424801","58.8614","-136.8139"
"1422862","58.8897","-137.0433"
"1423223","58.8322","-136.8953"
"1408214","58.0678","-135.5561"
"1400819","58.1700","-135.4964"
"1403490","58.1875","-135.4919"
"1409176","58.1761","-135.4717"
"1408031","58.1650","-135.4531"
"1402512","58.1836","-135.5042"
"1403122","58.1508","-135.4914"
"1403123","58.1394","-135.4906"
"1408131","58.1425","-135.4169"
"1403873","58.1311","-135.4611"
"1403491","58.1253","-135.4597"
"1408056","58.1089","-135.4519"
"1403489","58.1150","-135.4569"
"1403488","58.1100","-135.4436"
"1401989","58.0989","-135.4428"
"1405629","58.0969","-135.4669"
"1402468","58.0892","-135.4883"
"1402467","58.0778","-135.4783"
"1403608","58.0944","-135.5761"
"1399604","58.0431","-135.5561"
"1402898","58.0472","-135.5622"
"1409184","58.0158","-135.5597"
"1400295","58.0231","-135.6103"
"1419990","57.9972","-135.6097"
"1406333","58.0008","-135.6219"
"1401704","58.0036","-135.7369"
"1424955","57.9911","-135.6456"
"1420359","57.9922","-135.7706"
"1414454","57.9664","-135.6489"
"1416688","57.9500","-135.6611"
"1406911","58.0483","-135.6564"
"1406912","58.0339","-135.6367"
"1407146","58.0361","-135.6650"
"1409904","58.0278","-135.6697"
"1410838","58.1731","-135.2578"
"1409612","58.1783","-135.2903"
"1409991","58.1325","-135.2711"
"1409989","58.1103","-135.3306"
"1406896","58.1192","-135.3294"
"1408365","58.1039","-135.2897"
"1412011","58.0667","-135.0897"
"1408162","58.2286","-136.7211"
"1402909","58.2489","-136.7564"
"1405309","58.2775","-136.7769"
"1406724","58.2719","-136.7175"
"1406722","58.2950","-136.7442"
"1411127","58.3211","-136.7950"
"1411648","58.3103","-136.8336"
"1410306","58.3178","-136.8644"
"1398428","58.3442","-136.9022"
"1398429","58.3378","-136.9056"
"1401257","58.3494","-136.8575"
"1410872","58.3725","-136.8658"
"1399405","58.3825","-136.9178"
"1398089","58.3736","-136.9294"
"1398426","58.3783","-136.9031"
"1399404","58.3919","-136.9208"
"1423201","58.5411","-137.2242"
"1421837","58.6667","-137.1667"
"1423375","58.6369","-137.5731"
"1422142","58.6733","-137.5022"
"1421280","58.6558","-137.4669"
"1422445","58.6100","-137.6497"
"1424957","58.6169","-137.6350"
"1421221","58.6086","-137.6556"
"1423200","58.6200","-137.6722"
"1420097","58.6211","-137.6647"
"1420950","58.6403","-137.5808"
"1420851","58.8056","-137.9442"
"1420601","58.9069","-137.5269"
"1420073","59.1278","-138.6206"
"1421552","59.1467","-138.5636"
"1420072","59.2014","-138.0469"
"1415861","59.5264","-138.8092"
"1415859","59.7317","-139.8386"
"1420525","59.8369","-139.7831"
"1424413","59.9033","-139.6281"
"1423125","59.7197","-139.5625"
"1424041","59.5431","-139.8636"
"1424042","59.5358","-139.8525"
"1424343","59.5589","-139.8383"
"1424441","59.5853","-139.8025"
"1424495","59.5603","-139.7783"
"1423764","59.5536","-139.7897"
"1415230","59.5467","-139.8211"
"1415491","59.5603","-139.7664"
"1415858","59.5469","-139.7272"
"1414673","59.5642","-139.7400"
"1415862","59.5703","-139.7528"
"1424587","59.5672","-139.7858"
"1415567","59.5678","-139.7767"
"1424943","59.5778","-139.7808"
"1417157","59.5875","-139.7603"
"1420677","59.5700","-139.6467"
"1414504","59.5675","-139.6650"
"1424771","59.6086","-139.5947"
"1423167","59.6675","-139.6494"
"1421472","59.9619","-139.5700"
"1422397","59.9697","-139.5375"
"1411350","60.0467","-139.7047"
"1424946","59.8011","-139.3242"
"1423516","59.9814","-140.7183"
"1398887","60.4511","-142.0665"
"1414739","59.7175","-140.7022"
"1403669","59.9900","-141.3903"
"1416755","59.9083","-141.4611"
"1400431","59.9647","-141.5900"
"1408709","59.9042","-141.4408"
"1406610","59.9172","-141.4200"
"1406609","59.9261","-141.3842"
"1416006","59.9542","-141.3583"
"1400022","59.9886","-141.5203"
"1404634","60.0264","-141.3636"
"1419561","60.0736","-141.4497"
"1404303","60.0553","-141.3186"
"1877255","60.0708","-141.3333"
"1399934","60.0611","-142.4322"
"1399922","59.9897","-143.8833"
"1877218","59.9833","-144.0333"
"1407444","60.0303","-144.1231"
"1423272","60.0031","-144.2008"
"1404539","59.9342","-144.3683"
"1408025","59.7926","-144.6041"
"1409980","59.7614","-144.5894"
"1409181","59.8553","-144.6139"
"1421181","60.0833","-144.2394"
"1404538","59.9864","-144.3569"
"1415801","60.0086","-144.3778"
"1424056","60.0747","-144.3517"
"1422940","60.1283","-144.3503"
"1424394","60.1694","-144.3664"
"1421023","60.1878","-144.2114"
"1420379","60.1664","-144.2497"
"1422981","60.1819","-144.4972"
"1415033","60.1642","-144.4392"
"1424124","60.1797","-144.5525"
"1423572","60.1694","-144.5972"
"1422980","60.1972","-144.5183"
"1422983","60.2022","-144.4975"
"1421207","60.3886","-144.9608"
"1423703","60.6311","-144.1473"
"1421021","60.6769","-144.9354"
"1424434","60.1822","-144.5914"
"1420043","60.4175","-145.4039"
"1420042","60.4442","-145.2158"
"1421825","60.4700","-145.6886"
"1423818","60.4753","-145.7394"
"1421670","60.3719","-145.7467"
"1421668","60.3617","-145.7111"
"1424507","60.4478","-145.8828"
"1422534","60.4908","-145.7506"
"1422244","60.4450","-145.8833"
"1415480","60.4514","-145.9575"
"1422301","60.4750","-145.9492"
"1423839","60.4642","-146.0133"
"1423361","60.4689","-146.0433"
"1424273","60.4469","-146.0267"
"1424332","60.3936","-146.0844"
"1415030","60.3972","-146.1064"
"1420582","60.4044","-146.1344"
"1420583","60.4136","-146.1033"
"1422595","60.3819","-146.4569"
"1424489","60.3492","-146.1967"
"1422641","60.3364","-146.2567"
"1424654","60.6150","-147.1681"
"1408275","61.0567","-146.6942"
"1406319","59.4361","-146.3289"
"1411839","59.7878","-146.1922"
"1416484","60.1625","-146.8333"
"1423758","60.1092","-147.3411"
"1420843","59.7728","-147.9053"
"1895844","59.8000","-147.6833"
"1422831","59.8397","-147.5975"
"1422834","59.8356","-147.5356"
"1415831","59.8722","-147.3964"
"1415187","59.8736","-147.3753"
"1416012","59.8819","-147.3417"
"1424178","59.9394","-147.4406"
"1423904","59.9142","-147.4972"
"1420651","59.9633","-147.3511"
"1424686","60.0533","-147.3475"
"1420284","60.0008","-147.3833"
"1422594","60.2692","-146.7983"
"1397640","60.2347","-146.6417"
"1415892","60.3089","-146.9189"
"1414520","60.3056","-146.9056"
"1415891","60.3072","-147.0092"
"1423689","60.3444","-147.0000"
"1424858","60.3500","-147.0914"
"1424573","60.3303","-146.6044"
"1422100","60.3378","-146.5319"
"1422102","60.3400","-146.5408"
"1424401","60.3336","-146.5617"
"1421748","60.2908","-146.6700"
"1424549","60.3192","-146.6828"
"1424324","60.3294","-146.6544"
"1421175","60.3547","-146.6314"
"1424241","60.3489","-146.6108"
"1420293","60.3436","-146.7217"
"1421414","60.3922","-146.7147"
"1414641","60.4283","-146.6483"
"1415260","60.4633","-146.6442"
"1422882","60.4836","-146.6114"
"1423676","60.5264","-146.3436"
"1422493","60.4350","-146.2967"
"1424088","60.5786","-146.2064"
"1423132","60.6817","-146.6217"
"1424762","60.6708","-146.5031"
"1422310","60.6239","-146.2519"
"1422307","60.6403","-146.2917"
"1414629","60.6608","-146.0075"
"1414632","60.6164","-146.0067"
"1422434","60.6136","-145.9786"
"1422115","60.6083","-145.9628"
"1414724","60.6353","-145.9003"
"1420570","60.6139","-145.9008"
"1422492","60.5278","-146.0492"
"1420823","60.5136","-146.0858"
"1415794","60.5650","-145.9656"
"1414431","60.6153","-145.7614"
"1421406","60.5914","-145.7831"
"1424039","60.5992","-145.7442"
"1423982","60.6236","-145.7264"
"1421215","60.5428","-145.7575"
"1414924","60.5497","-145.7708"
"1415697","60.6031","-145.7589"
"1424044","60.5831","-145.7517"
"1424575","60.6931","-146.2464"
"1422312","60.6644","-146.2633"
"1421151","60.7133","-146.0939"
"1420323","60.7492","-146.0422"
"1424151","60.7361","-146.1428"
"1424071","60.7406","-146.2128"
"1422518","60.7044","-146.3928"
"1424574","60.7956","-146.4442"
"1422227","60.7203","-146.7258"
"1422362","60.7242","-146.7025"
"1424545","60.7439","-146.7000"
"1414837","60.7322","-146.6408"
"1415481","60.7514","-146.5439"
"1422767","60.7722","-146.4456"
"1415708","60.8161","-146.2428"
"1421931","60.8272","-146.4097"
"1423226","60.8344","-146.5872"
"1422306","60.8094","-146.5567"
"1420409","60.8200","-146.6378"
"1420585","60.8644","-146.6336"
"1420515","60.8353","-146.7656"
"1424787","60.8492","-146.8286"
"1420516","60.8406","-146.8800"
"1420728","60.8958","-146.7858"
"1415194","60.8775","-146.7150"
"1415193","60.8647","-146.6786"
"1415570","60.8922","-146.7028"
"1421715","60.8956","-146.6975"
"1415532","60.9736","-146.7986"
"1409112","61.0547","-146.7836"
"1424870","60.9553","-146.7544"
"1422086","60.9428","-146.6403"
"1415248","60.9447","-146.6592"
"1404027","61.0311","-146.6011"
"1411099","61.0353","-146.6614"
"1411620","61.0678","-146.6697"
"1895694","61.0819","-146.6500"
"1401856","61.0636","-146.6594"
"1401853","61.0853","-146.6092"
"1408225","61.1056","-146.5019"
"1409476","61.1317","-146.5839"
"1404059","61.0900","-146.3778"
"1412465","61.1308","-146.3483"
"1416741","60.9708","-146.9750"
"1423865","60.6667","-147.4189"
"1424190","60.7025","-147.3831"
"1415021","60.7250","-147.4392"
"1423635","60.6608","-147.3708"
"1420263","60.6419","-147.4028"
"1420758","60.6672","-147.4789"
"1421832","60.8722","-147.4353"
"1415659","60.9731","-147.4700"
"1422264","60.9214","-147.4117"
"1420938","60.9622","-147.4017"
"1411515","61.0083","-147.5644"
"1424073","60.8692","-147.5581"
"1424072","60.8703","-147.5947"
"1424448","60.8406","-147.6625"
"1420175","60.7917","-147.7281"
"1414956","60.8347","-147.8242"
"1423393","60.6833","-147.7464"
"1421581","60.7594","-147.8072"
"1402259","60.7642","-147.9147"
"1421673","60.7747","-147.9614"
"1424221","60.7064","-147.9236"
"1414874","60.6733","-147.9083"
"1421636","60.7269","-147.9283"
"1415693","60.7272","-147.9708"
"1424222","60.7019","-148.0475"
"1415660","60.7672","-148.1194"
"1421787","60.8450","-148.0336"
"1421785","60.8125","-147.9756"
"1424709","60.8025","-148.0422"
"1423214","60.7964","-148.0867"
"1421789","60.8300","-148.0763"
"1421790","60.8889","-147.9408"
"1420210","60.7936","-147.8431"
"1421791","60.8017","-148.1781"
"1424369","60.7972","-148.1419"
"1422262","60.4258","-148.0075"
"1421313","60.7053","-148.2006"
"1421312","60.7500","-148.1614"
"1422569","60.7044","-148.1578"
"1421314","60.6847","-148.2342"
"1422221","60.7175","-148.2272"
"1423402","60.6883","-148.2778"
"1424600","60.8914","-148.1792"
"1398636","61.0494","-148.1331"
"1400581","61.1089","-147.9211"
"1424251","60.8372","-148.3489"
"1416486","60.8347","-148.3167"
"1424285","60.8689","-148.2972"
"1422687","60.8981","-148.3044"
"1420398","60.9400","-148.2839"
"1422605","60.9544","-148.2272"
"1422467","60.9878","-148.1986"
"1422208","60.9700","-147.9861"
"1422263","60.8914","-148.1016"
"1403193","61.0389","-148.3214"
"1408101","61.0706","-148.1636"
"1424989","61.0783","-148.2833"
"1410428","61.0519","-148.3797"
"1422457","60.9374","-148.5296"
"1400564","61.0683","-147.9469"
"1424452","60.8033","-148.3464"
"1424453","60.8011","-148.3542"
"1421762","60.8036","-148.3617"
"1421125","60.7383","-148.3350"
"1415107","60.7564","-148.3722"
"1421402","60.8067","-148.4536"
"1414695","60.7978","-148.5436"
"1415411","60.8078","-148.5553"
"1421730","60.8061","-148.5700"
"1421727","60.8039","-148.5731"
"1415757","60.7731","-148.6839"
"1424588","60.5531","-148.2375"
"1420140","60.6253","-148.1472"
"1423074","60.5264","-148.5572"
"1423607","60.5250","-148.1744"
"1420532","60.4633","-148.2561"
"1415497","60.4050","-148.3289"
"1421430","60.4853","-148.3322"
"1421410","60.4997","-148.3797"
"1422336","60.5222","-148.4233"
"1423901","60.4556","-148.3758"
"1421488","60.4906","-148.2728"
"1423727","60.5903","-148.2431"
"1423509","60.5394","-148.0583"
"1421845","60.5214","-147.9869"
"1421259","60.5053","-147.9258"
"1421772","60.4689","-147.9842"
"1421774","60.4578","-148.0561"
"1424445","60.4383","-147.9378"
"1423126","60.3661","-147.7394"
"1421692","60.5497","-147.5794"
"1424363","60.5797","-147.5650"
"1424008","60.5647","-147.5947"
"1415515","60.5422","-147.6328"
"1420529","60.5242","-147.6092"
"1421757","60.5178","-147.5858"
"1414922","60.4992","-147.5828"
"1422751","60.5064","-147.6242"
"1421473","60.4967","-147.6528"
"1422024","60.4997","-147.6386"
"1423449","60.4986","-147.6808"
"1423429","60.4758","-147.6703"
"1422552","60.4703","-147.7453"
"1422554","60.4839","-147.7769"
"1414801","60.5267","-147.3472"
"1423373","60.5192","-147.4244"
"1414558","60.4289","-147.4089"
"1424212","60.4450","-147.4017"
"1423761","60.0189","-147.7714"
"1414470","59.8067","-147.9006"
"1414971","59.8325","-147.8842"
"1893741","59.8556","-147.8917"
"1424509","59.9044","-147.8092"
"1422435","59.9708","-147.6936"
"1424330","59.9861","-147.7019"
"1415249","60.1111","-147.6006"
"1423348","60.2056","-147.5058"
"1422322","60.2636","-147.4131"
"1422134","60.2842","-147.4131"
"1424690","60.2731","-147.4381"
"1420969","60.2406","-147.3792"
"1424566","60.2408","-147.2433"
"1422154","60.2550","-147.2231"
"1415761","60.2428","-147.2200"
"1415014","60.3144","-147.1908"
"1422305","60.3353","-147.2175"
"1423760","60.3742","-147.0867"
"1893365","60.3556","-147.3917"
"1423238","60.0036","-147.9375"
"1424392","60.1536","-147.7678"
"1422612","60.1967","-147.7569"
"1414840","60.2519","-147.7261"
"1421471","60.2458","-147.6986"
"1423560","60.3372","-147.6856"
"1423528","60.4006","-147.5658"
"1423239","60.0222","-147.9792"
"1412429","60.0097","-147.9875"
"1424384","60.0792","-147.8486"
"1421806","60.0553","-148.0886"
"1420464","60.1039","-147.8864"
"1423236","60.0519","-147.8989"
"1424635","60.0525","-147.9064"
"1421017","60.0397","-147.9328"
"1415778","60.0394","-147.9142"
"1422655","60.0231","-147.9386"
"1421723","59.9886","-148.0983"
"1421722","59.9553","-148.1150"
"1424367","59.9358","-148.2486"
"1414910","59.9436","-148.2022"
"1424001","59.9664","-148.1981"
"1423399","59.9828","-148.1978"
"1416504","59.9667","-148.1583"
"1414503","60.0586","-148.0117"
"1422868","60.0656","-147.9747"
"1420400","60.0489","-147.9906"
"1421252","60.0697","-147.9969"
"1424555","60.0575","-148.0522"
"1424967","60.0508","-148.0675"
"1424652","60.0683","-148.1128"
"1420085","60.0453","-148.1369"
"1421979","60.1669","-148.0206"
"1424130","60.1497","-148.0617"
"1422081","60.1906","-148.0142"
"1414667","60.1622","-148.0083"
"1416490","60.1083","-148.0069"
"1422726","60.1228","-148.0378"
"1422352","60.0997","-148.0392"
"1414962","60.0028","-148.1467"
"1423127","60.2667","-147.9756"
"1424299","60.2317","-148.0128"
"1423329","60.1797","-147.7997"
"1423837","60.2169","-147.8333"
"1895957","60.2292","-147.7917"
"1415307","60.2058","-147.8006"
"1423466","60.2222","-147.8747"
"1422795","60.2289","-147.9017"
"1414960","60.2483","-147.9308"
"1414961","60.2222","-147.9417"
"1424307","60.2475","-147.9675"
"1423404","60.2567","-147.9119"
"1421196","60.2650","-147.8656"
"1423838","60.2894","-147.9089"
"1423928","60.3158","-147.9125"
"1421547","60.3133","-147.8161"
"1421066","60.3184","-147.8923"
"1424869","60.3186","-147.8778"
"1420925","60.2942","-147.8456"
"1420920","60.3028","-147.8581"
"1423518","60.2969","-147.8156"
"1420237","60.3161","-147.7650"
"1420990","60.3256","-147.7853"
"1424004","60.3219","-147.7328"
"1424557","60.3389","-147.7622"
"1414964","60.3361","-147.8972"
"1422864","60.3469","-147.8342"
"1420974","60.3872","-147.8833"
"1405760","60.3844","-147.7997"
"1422896","60.3911","-147.9947"
"1422719","60.2282","-148.3250"
"1423875","60.2628","-148.3569"
"1424660","60.0061","-148.2856"
"1424559","60.0269","-148.3547"
"1424457","60.0306","-148.3133"
"1420191","60.1086","-148.4856"
"1420168","60.0214","-148.4136"
"1420871","59.9439","-148.4425"
"1424676","59.9856","-148.5183"
"1422191","60.0003","-148.4844"
"1420860","59.9181","-148.6347"
"1422880","59.9403","-148.7556"
"1421812","60.0344","-148.7586"
"1420850","59.9292","-148.8731"
"1415712","59.9633","-148.9431"
"1420864","59.9489","-149.0153"
"1420872","59.8711","-149.2875"
"1420255","59.8600","-149.2775"
"1424806","59.8455","-149.5383"
"1422447","59.8139","-149.4531"
"1413924","59.5208","-149.6269"
"1413450","59.5747","-149.6231"
"1412773","59.6136","-149.5997"
"1413763","59.7425","-149.4672"
"1420023","59.7788","-149.5765"
"1424534","59.8515","-149.5860"
"1420709","59.8982","-149.5610"
"1420301","59.9939","-149.6183"
"1423582","59.8475","-149.3853"
"1424940","59.8594","-149.3797"
"1415085","59.9128","-149.3478"
"1424803","59.9272","-149.3289"
"1422698","59.9694","-149.2986"
"1415308","60.0067","-149.3047"
"1420768","59.9842","-149.3847"
"1423298","60.0136","-149.2969"
"1414598","60.1042","-149.4422"
"1419513","60.0894","-149.3542"
"1893211","59.8079","-149.6898"
"1424196","59.8928","-149.7806"
"1412748","59.7008","-149.5600"
"1412485","59.7072","-149.5233"
"1413110","59.6744","-149.6533"
"1413603","59.6417","-149.6075"
"1412604","59.6186","-149.6128"
"1413753","59.6494","-149.6433"
"1413080","59.6092","-149.7606"
"1414199","59.6719","-149.7150"
"1422625","59.8295","-149.7990"
"1414007","59.9117","-149.7147"
"1421137","59.8674","-149.6439"
"1415370","59.8176","-149.6607"
"1420295","59.7912","-149.6333"
"1424133","59.7572","-149.5947"
"1415294","59.7621","-149.6228"
"1894751","59.7194","-149.7208"
"1413118","59.7369","-149.9350"
"1854192","59.6333","-149.7500"
"1413081","59.6428","-149.7983"
"1414114","59.6514","-149.8154"
"1413082","59.6500","-149.7874"
"1413014","59.6573","-149.7753"
"1413873","59.6724","-149.7907"
"1412854","59.7009","-149.7940"
"1412735","59.7122","-149.8238"
"1419522","59.7333","-149.9000"
"1424009","59.7255","-149.9546"
"1413119","59.6567","-149.9481"
"1412872","59.6631","-149.9451"
"1413911","59.6529","-149.9868"
"1414204","59.6029","-150.0774"
"1414088","59.6142","-150.0300"
"1413729","59.6491","-150.0839"
"1412590","59.6039","-150.1106"
"1414108","59.6075","-150.1344"
"1412813","59.5789","-150.0857"
"1414132","59.5625","-150.1791"
"1412634","59.5339","-150.1931"
"1412632","59.5232","-150.2336"
"1413670","59.4161","-150.5392"
"1413822","59.3967","-150.4003"
